puzzle_date,puzzle_id,puzzle_answer,word_first_use,word_etymology,word_year_accurate
08/26/2023,798,CHOIR,1300,"Middle English quer , from Anglo-French queor , from Medieval Latin chorus , from Latin, chorus  — more at chorus",False
08/25/2023,797,OCEAN,1300,"Middle English occean ""the sea flowing around the land mass of the known world,"" borrowed from Anglo-French, borrowed from Latin Ōceanus, borrowed from Greek Ōkeanós, probably of pre-Greek substratal origin",False
08/24/2023,796,WORDY,1100,unknown,False
08/23/2023,795,VERVE,1697,"French, from Middle French, caprice, from Old French, word, gossip, from Vulgar Latin *verva , from Latin verba , plural of verbum word  — more at word",True
08/22/2023,794,SPICE,1200,"Middle English, from Anglo-French espece, espis , from Late Latin species product, wares, drugs, spices, from Latin, appearance, species  — more at species",False
08/21/2023,793,BEACH,1552,origin unknown,True
08/20/2023,792,QUEST,1300,"Middle English, from Anglo-French queste , Vulgar Latin *quaesta , from Latin, feminine of quaestus , past participle of quaerere",False
08/19/2023,791,MAGMA,1400,"Middle English, from Latin magmat-, magma , from Greek, thick unguent, from massein to knead  — more at mingle",False
08/18/2023,790,EXACT,1564,"Middle English exacten ""to require as payment,"" borrowed from Latin exāctus, past participle of exigere ""to drive out, achieve, enforce payment of or the performance of (a task), require, inquire into, examine"" from ex- ex- entry 1 + agere ""to drive (cattle), be in motion, do, perform""  — more at agent",True
08/17/2023,789,AMISS,1200,"Middle English amis, from a- a- entry 1 + mis miss entry 2",False
08/16/2023,788,SCRUB,1300,"Middle English, alteration of schrobbe, schrubbe shrub  — more at shrub",False
08/15/2023,787,INDEX,1561,"Latin indic-, index , from indicare to indicate",True
08/14/2023,786,SNAKY,1567,early modern english,True
08/13/2023,785,WRATH,1100,"Middle English, from Old English wrǣththo , from wrāth wroth  — more at wroth",False
08/12/2023,784,QUICK,1100,"Middle English quik , from Old English cwic ; akin to Old Norse kvikr living, Latin vivus living, vivere to live, Greek bios, zōē life",False
08/11/2023,783,HELLO,1834,alteration of hollo,True
08/10/2023,782,EMPTY,1100,"Middle English, from Old English ǣmettig unoccupied, from ǣmetta leisure, perhaps from ǣ- without + -metta (probably akin to mōtan to have to)  — more at must",False
08/09/2023,781,LOVER,1200,unknown,False
08/08/2023,780,BULLY,1548,"probably from Middle Dutch boele lover; akin to Middle Low German bōle lover, Middle High German buole",True
08/07/2023,779,BROOK,1100,"Middle English, from Old English brōc ; akin to Old High German bruoh marshy ground",False
08/06/2023,778,POLYP,1742,"French polype octopus, nasal polyp, from Old French polipe , from Latin polypus , from Greek polypous , from poly- + pous foot  — more at foot",True
08/05/2023,777,ANODE,1834,"Greek anodos way up, from ana- + hodos way",True
08/04/2023,776,CHART,1560,"Middle French charte , from Latin charta piece of papyrus, document  — more at card entry 1",True
08/03/2023,775,PARTY,1300,"Middle English partie part, party, from Anglo-French, from partir to divide  — more at part",False
08/02/2023,774,BEGET,1200,"Middle English begeten, beyeten , going back to Old English begietan ""to get, beget,"" from be- be- + gietan ""to get entry 1 """,False
08/01/2023,773,TENTH,1200,unknown,False
07/31/2023,772,STYLE,1300,"Middle English stile, style , from Latin stilus spike, stem, stylus, style of writing; perhaps akin to Latin in stigare to goad  — more at stick",False
07/30/2023,771,BATHE,1100,"Middle English, from Old English bathian ; akin to Old English bæth bath",False
07/29/2023,770,CURLY,1598,early modern english,True
07/28/2023,769,ETHOS,1842,"New Latin, from Greek ēthos custom, character  — more at sib",True
07/27/2023,768,DISCO,1957,short for discotheque,True
07/26/2023,767,HEART,1100,"Middle English hert , from Old English heorte ; akin to Old High German herza heart, Latin cord-, cor , Greek kardia",False
07/25/2023,766,WHEEL,1100,"Middle English, from Old English hweogol, hwēol ; akin to Old Norse hvēl wheel, Greek kyklos circle, wheel, Skt cakra , Latin colere to cultivate, inhabit, Sanskrit carati he moves, wanders",False
07/24/2023,765,HOBBY,1400,"Middle English hoby , from Anglo-French hobel, hobé",False
07/23/2023,764,WHALE,1100,"Middle English, from Old English hwæl ; akin to Old High German hwal whale and perhaps to Latin squalus sea fish",False
07/22/2023,763,FROZE,-1,unknown,False
07/21/2023,762,BURLY,1200,Middle English,False
07/20/2023,761,FLANK,1100,"Middle English, from Old French flanc , of Germanic origin; akin to Old High German hlanca loin, flank  — more at lank",False
07/19/2023,760,TONIC,1797,"Greek tonikos , from tonos tension, tone",True
07/18/2023,759,FLYER,-1,unknown,False
07/17/2023,758,DROOP,1200,"Middle English drupen , from Old Norse drūpa ; akin to Old English dropa drop",False
07/16/2023,757,TOPAZ,1200,"Middle English topace , from Anglo-French, from Latin topazus , from Greek topazos",False
07/15/2023,756,CRONE,1300,"Middle English, a term of abuse, from Anglo-French caroine, charoine dead flesh  — more at carrion",False
07/14/2023,755,FIEND,1100,"Middle English, from Old English fīend ; akin to Old High German fīant enemy, Sanskrit pīyati he reviles, blames",False
07/13/2023,754,BARGE,1300,"Middle English, from Anglo-French, from Late Latin barca",False
07/12/2023,753,WHIRL,1300,"Middle English, probably of Scandinavian origin; akin to Old Norse hvirfla to whirl; akin to Old High German wirbil whirlwind, Old English hweorfan to turn  — more at wharf",False
07/11/2023,752,EARTH,1100,"Middle English erthe , from Old English eorthe ; akin to Old High German erda earth, Greek era",False
07/10/2023,751,FOLLY,1200,"Middle English folie , from Anglo-French, from fol fool",False
07/09/2023,750,ENTER,1200,"Middle English entren , from Anglo-French entrer , from Latin intrare , from intra within; akin to Latin inter between  — more at inter-",False
07/08/2023,749,COWER,1300,"Middle English couren , probably from Middle Low German kūren",False
07/07/2023,748,DONUT,-1,unknown,False
07/06/2023,747,WINDY,1100,unknown,False
07/05/2023,746,VENOM,1200,"Middle English venim , borrowed from Anglo-French venim, venyn , going back to Vulgar Latin *venīmen , re-formation of Latin venēnum ""magical herb, poison,"" going back to *wenes-no-m , from *wenes- (whence vener-, venus ""sexual desire, qualities exciting desire, charm"") + *-no- , instrumental suffix  — more at venus",False
07/04/2023,745,IRATE,1838,modern english,True
07/03/2023,744,HOTEL,1687,"borrowed from French hôtel, going back to Old French hostel, ostel ""lodging, accommodation""  — more at hostel entry 1",True
07/02/2023,743,MOSSY,1400,unknown,False
07/01/2023,742,BLEEP,1953,imitative,True
06/30/2023,741,STRAW,1100,"Middle English, from Old English strēaw ; akin to Old High German strō straw, Old English strewian to strew",False
06/29/2023,740,DINER,1815,modern english,True
06/28/2023,739,TRACT,1400,"Middle English tracte , from Latin tractus action of drawing, extension, from trahere to pull, draw",False
06/27/2023,738,ABOUT,1100,"Middle English abuten, aboute , going back to Old English abūtan, abūton , from a- a- entry 1 + būtan ""outside, without""  — more at but entry 1",False
06/26/2023,737,GUEST,1200,"Middle English gest, gyst, gust, gist ""person to whom hospitality is extended, visitor, stranger,"" going back to Old English giest, gyst, gest, gæst (with Middle English g probably in part from Old Norse gestr ), going back to Germanic *gasti- (whence also Old Frisian jest ""guest,"" Old Saxon & Old High German gast ""guest, stranger,"" Old Norse gestr, Gothic gasts ""stranger"") going back to dialectal Indo-European *ghost-i- ""outsider, guest,"" whence also Old Church Slavic gostĭ ""guest,"" Latin hostis ""foreigner, stranger"" (in early use), ""enemy""",False
06/25/2023,736,RODEO,1819,"Spanish, from rodear to surround, from rueda wheel, from Latin rota — more at roll",True
06/24/2023,735,GRAND,1300,"Anglo-French grant, grand , large, great, grand, from Latin grandis",False
06/23/2023,734,COVET,1300,"Middle English coveiten , from Anglo-French coveiter , from Vulgar Latin *cupidietare , from Latin cupiditat-, cupiditas desire, from cupidus desirous, from cupere to desire",False
06/22/2023,733,TASTE,1300,"Middle English, to touch, test, taste, from Anglo-French taster , from Vulgar Latin *taxitare , frequentative of Latin taxare to touch, feel  — more at tax entry 2",False
06/21/2023,732,CRANE,1100,"Middle English cran , from Old English; akin to Old High German krano crane, Greek geranos , Latin grus",False
06/20/2023,731,FROST,1100,"Middle English, from Old English; akin to Old High German frost — more at freeze",False
06/19/2023,730,KAZOO,1884,imitative,True
06/18/2023,729,SHYLY,1100,"Middle English schey, going back to Old English scēoh, going back to West Germanic *skeuh(w)a- (whence also Middle High German schiehe, schiech ""timid, despondent,"" and, with alteration or variant ablaut, Middle Dutch scu, scouw ""timid""), perhaps extended form of Indo-European *(s)keu̯(H)- ""perceive, watch""  — more at show entry 1",False
06/17/2023,728,RANCH,1831,"Mexican Spanish rancho small ranch, from Spanish, camp, hut & Spanish dialect, small farm, from Old Spanish ranchearse to take up quarters, from Middle French se ranger to take up a position, from ranger to set in a row  — more at range",True
06/16/2023,727,STRAP,1602,"alteration of strop , from Middle English, band or loop of leather or rope, from Old English, thong for securing an oar, from Latin struppus band, strap, from Greek strophos twisted band, from strephein to twist",True
06/15/2023,726,MAYBE,1400,unknown,False
06/14/2023,725,CRIME,1300,"Middle English, ""wrongdoing, sin,"" borrowed from Anglo-French, going back to Latin crīmin-, crīmen ""accusation, charge, indictment, source of an accusation, misdeed, offense,"" probably from crī- , variant stem of cernere ""to sift, discern, decide, determine"" + -men , resultative noun suffix (probably originally ""decision,"" then ""judicial decision, indictment"")  — more at certain entry 1",False
06/13/2023,724,PLUNK,1808,imitative,True
06/12/2023,723,WRONG,1100,"Middle English, from Old English wrang , from *wrang , adjective, wrong",False
06/11/2023,722,GUARD,1400,"Middle English garde , from Anglo-French garde, guarde, warde , from garder, guarder, warder , to guard, defend, of Germanic origin; akin to Old High German wartēn to watch, take care  — more at ward",False
06/10/2023,721,AGAIN,1100,"Middle English ayen, ayein, ayan, ageyn, again ""back, in the opposite direction, to a former state, once more, another time,"" going back to Old English ongeagn, ongeæn, ongēan, ongān, ongegn, ongēn, agēn (Northumbrian ongægn, ongǣn ), (compare parallel compounds in Old Saxon angegin ""once more, toward,"" Old High German ingagan, ingegin ""in opposition"") from on-, a- on entry 1 , a- entry 1 + -geagn (going back to Germanic *gagna- , whence Old High German gagan ""towards, against,"" Old Norse gagn- ""against, counter, through"") or -gegn (going back to Germanic *gagni- , whence Old Saxon & Old High German gegin ""against,"" Old Frisian jēn , Old Norse gegn )",False
06/09/2023,720,BALSA,1777,Spanish,True
06/08/2023,719,CRUMB,1100,"Middle English crumme , from Old English cruma ; akin to Middle High German krume crumb",False
06/07/2023,718,HATER,1300,unknown,False
06/06/2023,717,SCOUT,1400,"Middle English, from Anglo-French escuter to listen, from Latin auscultare — more at auscultation",False
06/05/2023,716,ENNUI,1732,"French, from Old French enui annoyance, from enuier to vex, from Late Latin inodiare to make loathsome  — more at annoy",True
06/04/2023,715,BEAST,1200,"Middle English beste , from Anglo-French, from Latin bestia",False
06/03/2023,714,NANNY,1785,probably of baby-talk origin,True
06/02/2023,713,HUMID,1400,"French or Latin; French humide , from Latin humidus , from humēre",False
06/01/2023,712,JAZZY,1915,modern english,True
05/31/2023,711,AGILE,1300,"borrowed from Middle French & Latin; Middle French, borrowed from Latin agilis, from agere ""to drive, be in motion, do, perform"" + -ilis -ile entry 1 — more at agent",False
05/30/2023,710,KNEEL,1100,"Middle English knelen , from Old English cnēowlian ; akin to Old English cnēow knee",False
05/29/2023,709,MOUSE,1100,"Middle English, from Old English mūs ; akin to Old High German mūs mouse, Latin mus , Greek mys mouse, muscle",False
05/28/2023,708,SKIMP,1775,perhaps alteration of scrimp,True
05/27/2023,707,RAMEN,1962,Japanese rāmen,True
05/26/2023,706,SWINE,1100,"Middle English, from Old English swīn ; akin to Old High German swīn swine, Latin sus — more at sow",False
05/25/2023,705,BAGEL,1898,"Yiddish beygl , from Middle High German *böugel ring, from bouc ring, from Old High German; akin to Old English bēag ring, būgan to bend  — more at bow",True
05/24/2023,704,UTTER,1400,"Middle English, remote, from Old English ūtera outer, comparative adjective from ūt out, adverb  — more at out",False
05/23/2023,703,CLERK,1100,"Middle English, from Anglo-French clerk & Old English cleric, clerc , both from Late Latin clericus , from Late Greek klērikos , from Greek klēros lot, inheritance (in allusion to Deuteronomy 18:2), stick of wood; akin to Greek klan to break  — more at clast",False
05/22/2023,702,IGLOO,1856,Inuit iglu house,True
05/21/2023,701,BRASH,1566,origin unknown,True
05/20/2023,700,FLASK,1549,"Middle French flasque powder flask, ultimately from Late Latin flascon-, flasco bottle, probably of Germanic origin; akin to Old High German flaska bottle",True
05/19/2023,699,GRIEF,1400,"Middle English gref, grefe, greef, grief ""hardship, distress, hurt, anger, sorrow,"" borrowed from Anglo-French gref ""burden, molestation, wrong, hurt, hardship, calamity"" (continental Old French grief ), noun derivative of gref ""heavy, burdensome, harsh, grievous,"" going back to Vulgar Latin *grevis, alteration (by association with its antonym levis ""light in weight"") of Latin gravis ""heavy, oppressive, serious""  — more at grave entry 2",False
05/18/2023,698,SHORN,-1,unknown,False
05/17/2023,697,PLANK,1200,"Middle English, from Anglo-French plaunke, planche , from Latin planca",False
05/16/2023,696,LATTE,1985,modern english,True
05/15/2023,695,CANOE,1541,"French, from New Latin canoa , from Spanish, from Arawakan, of Cariban origin; akin to Carib kana:wa canoe",True
05/14/2023,694,SCARF,1555,"probably modification of Middle French dialect (Norman) escreppe , Middle French escherpe sash, sling, from Old French, pilgrim's shoulder bag, from Medieval Latin scrippum",True
05/13/2023,693,ACRID,1633,"Latin ācr-, ācer ""sharp, pungent, biting"" + the English formative -id (as in acid entry 2 ); replacing acrious, from Latin ācer + -ious — more at acr-",True
05/12/2023,692,SNACK,1757,"Middle English snak bite, from snaken to bite, perhaps from Middle Dutch snacken to snap at  — more at snatch",True
05/11/2023,691,BROOM,1100,"Middle English, from Old English brōm ; akin to Old High German brāmo bramble",False
05/10/2023,690,ETHIC,1589,"Middle English ethik , from Middle French ethique , from Latin ethice , from Greek ēthikē , from ēthikos",True
05/09/2023,689,COCOA,1730,modification of Spanish cacao,True
05/08/2023,688,AGLOW,1817,a- entry 1 + glow entry 1,True
05/07/2023,687,GHOUL,1721,Arabic ghūl,True
05/06/2023,686,ANGER,1300,"Middle English anger, angre ""distress, affliction, hostile attitude, strong displeasure,"" borrowed from Old Norse angr ""grief, vexation,"" going back to Germanic *angaza-, from an Indo-European s-stem *h 2 emǵ h -es-/*h 2 emǵ h -os- (whence Latin angor ""suffocation, anguish,"" Sanskrit áṁhaḥ ""anxiety, trouble,"" Avestan ązah- ), derivatives of a verbal base *h 2 emǵ h - ""constrict, narrow,"" whence Latin angō, angere ""to choke, cause pain to, afflict, vex,"" Greek ánchō, ánchein ""to squeeze, strangle,"" Hittite ḫamanki ""(s/he) ties, binds""; also from the base *h 2 emǵ h - an adjective derivative *h 2 emǵ h -u- ""narrow,"" whence Germanic *angu- (> *angwu-, angwja-, whence Old English enge ""narrow,"" ange ""distressing,"" Old Saxon & Old High German engi ""narrow,"" Old High German ango ""anxious,"" Old Norse ǫngr, øngr, Gothic aggwus ), Old Irish cum ung ""narrow,"" Welsh cyf yng, Old Church Slavic ǫzŭkŭ, Polish wązki, Armenian anjuk (Slavic & Armenian with a velar suffix), Sanskrit aṁhúḥ",False
05/05/2023,685,BELOW,1400,"Middle English bilooghe , from bi by + looghe low, adjective",False
05/04/2023,684,GUPPY,1925,R. J. L. Guppy †1916 Trinidadian naturalist,True
05/03/2023,683,HORDE,1555,"Middle French, German, & Polish; Middle French & German, from Polish horda , from Ukrainian dialect gorda , alteration of Ukrainian orda , from Old Russian, from Turkic orda, ordu khan's residence",True
05/02/2023,682,SULKY,1744,probably alteration of obsolete sulke sluggish,True
05/01/2023,681,RANGE,1300,"Middle English, row of persons, from Anglo-French range, renge , from renger to range",False
04/30/2023,680,PLAZA,1683,"Spanish, from Latin platea broad street  — more at place",True
04/29/2023,679,CEDAR,1300,"Middle English cedre, cedir, borrowed from Anglo-French cedre, borrowed from Latin cedrus ""cedar, juniper,"" borrowed from Greek kédros, of obscure origin",False
04/28/2023,678,CIRCA,1861,"Latin, from circum around  — more at circum-",True
04/27/2023,677,LOGIC,1100,"Middle English logik , from Anglo-French, from Latin logica , from Greek logikē , from feminine of logikos of reason, from logos reason  — more at legend",False
04/26/2023,676,METRO,1904,"French métro , short for ( chemin de fer ) métropolitain metropolitan railroad",True
04/25/2023,675,JOKER,1726,early modern english,True
04/24/2023,674,DITTO,1706,derivative of ditto entry 3,True
04/23/2023,673,UNZIP,1927,modern english,True
04/22/2023,672,BROKE,1662,"Middle English, alteration of broken",True
04/21/2023,671,KAYAK,1757,Inuit qayaq,True
04/20/2023,670,PLATE,1300,"Middle English, from Anglo-French, from plate , feminine of plat flat, from Vulgar Latin *plattus , probably from Greek platys broad, flat  — more at place",False
04/19/2023,669,THUMP,1548,imitative,True
04/18/2023,668,HOUND,1100,"Middle English, from Old English hund ; akin to Old High German hunt dog, Latin canis , Greek kyōn",False
04/17/2023,667,WHIFF,1591,imitative,True
04/16/2023,666,DWELT,1200,"Middle English, from Old English dwellan to go astray, hinder; akin to Old High German twellen to tarry",False
04/15/2023,665,AGONY,1300,"Middle English agonie, borrowed from Anglo-French & Late Latin; Anglo-French agonie, borrowed from Late Latin agōnia, borrowed from Greek agōnía ""contest, struggle, anguish,"" from agṓn ""gathering, assembly at games, contest for a prize"" (derivative of ágein ""to lead, drive"") + -ia -y entry 2 — more at agent",False
04/14/2023,664,THIEF,1100,"Middle English theef , from Old English thēof ; akin to Old High German diob thief",False
04/13/2023,663,CARAT,1555,"Middle English carrat measure of fineness in gold, from Middle French carat measure of fineness in gold or of weight in gems, from Italian carato , from Arabic qīrāṭ bean pod, a small weight, from Greek keration carob bean, a small weight, from diminutive of kerat-, keras horn  — more at horn",True
04/12/2023,662,BORAX,1300,"Middle English boras , from Anglo-French boreis , from Medieval Latin borac-, borax , from Arabic būraq , from Persian būrah",False
04/11/2023,661,QUALM,1530,origin unknown,True
04/10/2023,660,UNDER,1100,"Middle English, adverb & preposition, from Old English; akin to Old High German untar under, Latin inferus situated beneath, lower, infra below, Sanskrit adha",False
04/09/2023,659,SNAFU,1941,s ituation n ormal a ll f ucked u p ( f ouled u p),True
04/08/2023,658,LEDGE,1535,Middle English legge bar of a gate,True
04/07/2023,657,LOCUS,1648,Latin  — more at stall,True
04/06/2023,656,LEAFY,1400,unknown,False
04/05/2023,655,SMASH,1725,perhaps blend of smack entry 4 and mash entry 2,True
04/04/2023,654,RATIO,1660,"Latin, computation, reason  — more at reason entry 1",True
04/03/2023,653,FLORA,1777,"borrowed from New Latin, from Latin Flōra, the goddess of flowers and the flowering season, thematicized derivative from the stem of flōr-, flōs ""flower, bloom""  — more at flower entry 1",True
04/02/2023,652,STOCK,1100,"Middle English stok , from Old English stocc ; akin to Old High German stoc stick",False
04/01/2023,651,MARCH,1300,"Middle English marche , from Anglo-French, of Germanic origin; akin to Old High German marha boundary  — more at mark",False
03/31/2023,650,EVERY,1100,"Middle English everich, every , from Old English ǣfre ǣlc , from ǣfre ever + ǣlc each",False
03/30/2023,649,BREAD,1100,"Middle English breed , from Old English brēad ; akin to Old High German brōt bread, Old English brēowan to brew",False
03/29/2023,648,BESET,1100,"Middle English besetten , from Old English besettan , from be- + settan to set",False
03/28/2023,647,HURRY,1592,perhaps from Middle English horyen,True
03/27/2023,646,GUANO,1604,"Spanish, from Quechua wanu fertilizer, dung",True
03/26/2023,645,UNTIE,1100,unknown,False
03/25/2023,644,VOTER,1600,early modern english,True
03/24/2023,643,GROUT,1638,"Middle English grut, grout ""crushed grain for malt, infused malt, thick, dark ale, mud, slime,"" going back to Old English grūt ""coarse meal, dregs, spent malt after brewing,"" going back to Germanic *grūta- (whence also Middle Dutch grute, gruut ""herb mixture used in beer brewing,"" Middle High German grūz ""a grain, grain of sand""), lengthened zero grade noun derivative from *greutan- ""to grind, crush""  — more at grit entry 1",True
03/23/2023,642,STAID,1557,from past participle of stay entry 3,True
03/22/2023,641,DUVET,1758,French,True
03/21/2023,640,TOUGH,1100,"Middle English, from Old English tōh ; akin to Old High German zāhi tough",False
03/20/2023,639,GLOVE,1100,"Middle English, from Old English glōf ; akin to Old Norse glōfi glove",False
03/19/2023,638,CREDO,1100,"Middle English, from Latin, I believe",False
03/18/2023,637,YACHT,1557,"obsolete Dutch jaght , from Middle Low German jacht , short for jachtschip , literally, hunting ship",True
03/17/2023,636,MEALY,1541,early modern english,True
03/16/2023,635,CIDER,1200,"Middle English sider, sedyr, cidre ""alcoholic drink (in Biblical translations and references), cider,"" borrowed from Anglo-French sizre, ciser, cydre, going back to Gallo-Romance *cīsera, by metathesis form of Late Latin (Vulgate) sīcera ""alcoholic drink,"" borrowed from Greek (Septuagint) síkera, borrowed from Hebrew shēkhār, from a Semitic base š-k-r, whence Hebrew shākhar ""become drunk,"" Arabic sikara",False
03/15/2023,634,SWEEP,1300,"Middle English swepen ; akin to Old English swāpan to sweep, Old High German sweifen to wander",False
03/14/2023,633,SURLY,1523,"alteration of Middle English serreli lordly, imperious, probably from sire, ser sire",True
03/13/2023,632,BLAME,1200,"Middle English, from Anglo-French blamer, blasmer , from Late Latin blasphemare to blaspheme, from Greek blasphēmein",False
03/12/2023,631,BIRTH,1100,"Middle English, from Old Norse byrth ; akin to Old English beran",False
03/11/2023,630,EMAIL,1979,e lectronic mail,True
03/10/2023,629,REVEL,1300,"Middle English, from Anglo-French reveler , literally, to rebel, from Latin rebellare",False
03/09/2023,628,WHERE,1100,"Middle English, from Old English hwǣr ; akin to Old High German hwār where, Old English hwā who  — more at who",False
03/08/2023,627,REGAL,1400,"Middle English, from Anglo-French or Latin; Anglo-French, from Latin regalis — more at royal",False
03/07/2023,626,HORSE,1100,"Middle English hors , from Old English; akin to Old High German hros horse",False
03/06/2023,625,PINKY,1840,"probably from Dutch pinkje small pink, diminutive of pink , from Middle Dutch pinke",True
03/05/2023,624,TOXIC,1664,"Late Latin toxicus , from Latin toxicum poison, from Greek toxikon arrow poison, from neuter of toxikos of a bow, from toxon bow, arrow",True
03/04/2023,623,TREND,1777,"Middle English, to turn, revolve, from Old English trendan ; akin to Middle High German trendel disk, spinning top",True
03/03/2023,622,SQUAT,1400,"Middle English squatten to crush, crouch in hiding, from Middle French (Picard dialect) esquatir, escuater , from Old French es- ex- + quatir to hide, from Vulgar Latin *coactire to squeeze, alteration of Latin coactare to compel  — more at cache",False
03/02/2023,621,ABOVE,1100,"Middle English above, aboven , going back to Old English abufan , from a- a- entry 1 + bufan ""above"" (akin to Old Saxon bi-oƀan , Middle Dutch bōven , Old Frisian bova , Middle High German bobene ), from be- be- + ufan ""above, from above,"" going back to Germanic *uban- (whence Old Saxon oƀana ""from above,"" Old High German obana ), from *ub- ""above, on"" + *-an- , adverbial suffix  — more at over entry 1",False
03/01/2023,620,MOOSE,1603,of Algonquian origin; akin to Massachusett moos moose,True
02/28/2023,619,POLKA,1825,"Czech, from Polka Polish woman, feminine of Polák Pole",True
02/27/2023,618,WORSE,1100,"Middle English werse, worse , from Old English wiersa, wyrsa ; akin to Old High German wirsiro worse",False
02/26/2023,617,SYRUP,1300,"Middle English sirup , from Anglo-French sirop , from Medieval Latin syrupus , from Arabic sharāb",False
02/25/2023,616,FIFTY,1100,"Middle English, from fifty , adjective, from Old English fīftig , from fīftig , noun, group of 50, from fīf five + -tig group of ten; akin to tīen ten",False
02/24/2023,615,ARBOR,1300,"Middle English erber, herber garden, from Anglo-French, from herbe herb, grass",False
02/23/2023,614,VAGUE,1661,"borrowed from French, going back to Middle French, going back to Old French, ""wandering, vagabond,"" borrowed from Latin vagus ""moving freely, wandering,"" perhaps akin to Old High German wankōn ""to totter, stagger,"" winkan ""to waver, stagger, wink,"" Old English wincian ""to close the eyes""  — more at wink entry 1",True
02/22/2023,613,RIPER,1100,"Middle English, from Old English rīpe ; akin to Old English rīpan, reopan to reap",False
02/21/2023,612,RUDDY,1200,"Middle English rody, rudy, going back to Old English rudi (attested once), from rudu ""red color, redness"" (going back to a Germanic base *ruđ-, zero-grade ablaut of *rauđa- ""red,"" whence also Old Icelandic roði ""redness"") + -i, -ig -y entry 1 — more at red entry 1",False
02/20/2023,611,SWEAT,1100,"Middle English sweten , from Old English swǣtan , from swāt sweat; akin to Old High German sweiz sweat, Latin sudare to sweat, Greek hidrōs sweat",False
02/19/2023,610,KIOSK,1625,"Turkish köşk , from Persian kūshk portico",True
02/18/2023,609,AVAIL,1300,"Middle English, Anglo-French availler , probably from a- (from Latin ad- ) + valer, valoir to be of worth, from Latin valēre — more at wield",False
02/17/2023,608,CACHE,1797,"borrowed from North American French, from French, ""hiding place,"" noun derivative of cacher ""to hide, conceal,"" going back to Old French cachier, quaichier ""to put away, lock up, cover, remove from view, conceal"" (also Middle French cacher ""to press, crush""), going back to Vulgar Latin *coācticāre ""to press, constrict,"" from Latin coāctāre ""to compel"" (frequentative of cōgere ""to drive together, collect, compress, compel"") + -icāre, verb formative  — more at cogent",True
02/16/2023,607,MAGIC,1300,"Middle English magique , from Middle French, from Latin magice , from Greek magikē , feminine of magikos Magian, magical, from magos magus, sorcerer, of Iranian origin; akin to Old Persian maguš sorcerer",False
02/15/2023,606,SALSA,1962,"Spanish, literally, sauce, from Latin, feminine of salsus salted  — more at sauce",True
02/14/2023,605,SOUND,1200,"Middle English soun , from Anglo-French son, sun , from Latin sonus , from sonare to sound; akin to Old English swinn melody, Sanskrit svanati it sounds",False
02/13/2023,604,USAGE,1300,"Middle English, from Anglo-French, from us use",False
02/12/2023,603,GIANT,1200,"Middle English giaunt , from Anglo-French geant , from Latin gigant-, gigas , from Greek",False
02/11/2023,602,DEBUG,1901,modern english,True
02/10/2023,601,HEADY,1300,unknown,False
02/09/2023,600,STAGE,1300,"Middle English, from Anglo-French estage abode, story of a building, state, from Vulgar Latin *staticum , from Latin stare to stand  — more at stand",False
02/08/2023,599,FLAIL,1100,"Middle English fleil, flail , partly from Old English *flegel (whence Old English fligel ), from Late Latin flagellum flail, from Latin, whip & partly from Anglo-French flael , from Late Latin flagellum — more at flagellate",False
02/07/2023,598,APPLE,1100,"Middle English appel , from Old English æppel ; akin to Old High German apful apple, Old Irish ubull , Old Church Slavic ablŭko",False
02/06/2023,597,NINTH,1200,unknown,False
02/05/2023,596,DANCE,1300,"Middle English dauncen , from Anglo-French dancer",False
02/04/2023,595,UNLIT,1764,early modern english,True
02/03/2023,594,TASTY,1603,early modern english,True
02/02/2023,593,SHIRK,1681,origin unknown,True
02/01/2023,592,SCOLD,1300,"Middle English scald, scold , perhaps of Scandinavian origin; akin to Old Norse skāld poet, skald, Icelandic skālda to make scurrilous verse",False
01/31/2023,591,CROSS,1100,"Middle English, from Old English, from Old Norse or Old Irish; Old Norse kross , from Old Irish cros , from Latin cruc-, crux",False
01/30/2023,590,CRAVE,1100,"Middle English, from Old English crafian ; akin to Old Norse krefja to crave, demand",False
01/29/2023,589,FISHY,1400,unknown,False
01/28/2023,588,FLIRT,1566,origin unknown,True
01/27/2023,587,WORRY,1100,"Middle English worien , from Old English wyrgan ; akin to Old High German wurgen to strangle, Lithuanian veržti to constrict",False
01/26/2023,586,BEEFY,1743,early modern english,True
01/25/2023,585,MAIZE,1544,"Spanish maíz , from Taino mahiz",True
01/24/2023,584,COUNT,1300,"Middle English, from Anglo-French cunter, counter , from Latin computare , from com- + putare to consider",False
01/23/2023,583,ELUDE,1667,"borrowed from Latin ēlūdere ""to trick, avoid, evade, flout,"" from ē-, variant of ex- ex- entry 1 + lūdere ""to play, jest, tease""  — more at ludicrous",True
01/22/2023,582,MATEY,1915,modern english,True
01/21/2023,581,BLURB,1907,coined by Gelett Burgess,True
01/20/2023,580,ALTER,1300,"Middle English alteren ""to change, transform,"" borrowed from Anglo-French & Late Latin; Anglo-French alterer, borrowed from Late Latin alterāre, verbal derivative of Latin alter ""second, another, next,"" derivative, with the suffix of opposition -ter-, from the base of alius ""other""  — more at else entry 1",False
01/19/2023,579,MUCKY,1538,early modern english,True
01/18/2023,578,CHARD,1664,"modification of French carde , from Occitan cardo , from Vulgar Latin *carda , alteration of Latin carduus thistle, cardoon",True
